expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0016481527274228014,0.007414262464318029,-0.015000000496481211,0.5143595277038648,0.11769776781327845,-0.23811762587720806,0.95,0.015
