expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0015914111738101946,0.007411674075501166,-0.015000000127535261,0.4928944920929994,0.11765667841464389,-0.23811762002037268,0.95,0.015
