expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.001959613298589194,0.007540759083540308,-0.01500000005033156,0.637776176653313,0.11970583939019394,-0.2381176187948019,0.95,0.015
