expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0022415588474143638,0.007875236852221305,-0.01500000018296318,0.7581122992426013,0.12501550936025219,-0.23811762090026362,0.95,0.015
