expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0018365398393742967,0.00756654778143505,-0.01500000085976088,0.5878542499052228,0.12011522227778793,-0.23811763164409402,0.95,0.015
