expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0021877578649927964,0.007986338468006417,-0.015000000528534911,0.73448890070857,0.12677919283400133,-0.23811762638604478,0.95,0.015
