ticker,weight
LYBK.DE,0.1695369442527904
LYQ3.DE,0.021743645616571182
EGV5.DE,0.02394813409593178
LYTR.DE,0.15600694842725002
LYM9.DE,0.5455154184261078
WELW.DE,0.04507708701959045
DJAD.DE,0.03817182216175812
