expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0022859563899173562,0.007864675846493674,-0.015000000007080714,0.7778478980682499,0.12484785859175195,-0.23811761810821602,0.95,0.015
