ticker,weight
LYBK.DE,0.014160492597896016
EGV5.DE,0.16435783415816374
LYTR.DE,0.31064878276320873
INDA.DE,0.11153169476443008
LYM9.DE,0.39101229172592644
DJAD.DE,0.008288903990374553
