ticker,weight
LYBK.DE,0.12457022991846431
LYQ3.DE,0.007407418169548578
EGV5.DE,0.02699349370209614
LYTR.DE,0.2297845450046313
KX1G.DE,0.006552688793612347
LYM9.DE,0.4717481510499906
DJAD.DE,0.13294347336165716
