realised_returns
-0.006050409566947832
0.02025239028136298
0.0005113830006679337
0.008036239352863952
-0.00523744713277745
-0.0019490896864501391
0.00041437956180507613
-0.013214820745126412
-0.0010862709690061178
0.006933976884026879
0.0022330595773196143
0.004211532778883011
0.02209820200656891
0.0004073594543495396
0.03392329412570371
0.005713402417168302
-0.01264428202167457
-0.006199176052608385
0.010424818361560654
0.0054933011605117375
-0.0038274922541552217
-0.0005222389701176099
0.009032760763554405
-6.860588389315391e-05
0.003410767566865578
0.013709902865049129
0.004212620673096137
0.0021478727649612713
-0.008692518814878605
0.011335222404080102
-0.01525558218782227
0.012637125540602062
-0.00041221778413523394
0.017860927675507555
0.0013202736110752827
0.008922298416236825
-0.0009589219556686451
0.004563430887599083
-0.005401081900210164
0.0006148533322366865
0.004987258858233789
0.006186935052281018
0.009667015009020667
-0.007265877161659376
-0.008216110548639355
0.006129454383628232
0.006127278152291889
0.0055593032763013705
0.003103571604255948
0.0014133920749028926
0.0010875671002177141
-0.007176509639000503
0.008629316278129144
-0.0030387394933289345
-0.0002680664058174164
0.0027670276559702586
0.00731019418368971
0.00875701475754798
-0.00044467672051125214
-0.012632168083993247
0.0009074884168523436
0.01107156656666708
-0.004815361540564214
0.009219999027578635
0.0005715664639216823
0.01367091964927747
-0.0004887363432926692
-0.0005724835169764843
0.015888889971760887
0.003237478570523775
-0.00023587825145450774
0.004121227745672507
-0.009608621752590757
-0.01484994842770882
0.005765551617157166
-0.0026751852690867777
0.0012918959546365863
0.0070917606360295015
-0.005210701380725929
0.006493082790331658
0.007650407589353163
0.008966184519775412
-0.011754455430704708
0.007447652784341948
0.014871676149465106
0.004395824384143174
0.0055248755208851036
-0.013510533423322294
0.003605536438503054
-0.025936731108450736
-0.007473361230774926
0.013020549000762783
0.012083023695674815
0.006197119124279972
0.00238563013342887
0.013466813690655341
0.0059512060695182094
0.004549008377541575
0.005959760003486739
0.01799926041140437
0.002440719870959805
0.010740110038629389
0.01153118496181615
0.008245208151413963
0.002753072731883081
0.0024051343184347206
-0.002745757916691239
0.003199424436393351
0.0013373104380660355
-0.006339746234109992
0.0007097305819217188
-0.003637435590475771
-0.0037804718431529447
0.012897356653376229
0.002852429893292538
0.002888985694521108
-0.003176170314276914
-0.011806627148791837
0.011831471166679776
-0.000739064068692654
0.007859628785678476
-0.005261199896739903
0.009714056172922966
0.017809935046829192
0.006083355603435654
0.0033833514602913703
0.014092317639197258
-0.006863773525227532
-0.008159816856066406
0.006764376406046057
-0.004892473488149406
0.0015451890514441983
0.019974317943816426
-0.00242759331808219
-0.010241917133748255
0.007977966108829497
0.01329863906583913
0.012670215605231221
0.0034639689593931387
0.007387481935693549
-0.02461210941303102
0.021882965581525998
0.0024612884866697217
0.003042551536033473
0.010391098200774138
0.0059370722700607965
0.010356838945560273
0.013664756347389851
0.006833504956000449
0.0007063996007988728
0.007958188975761268
0.0018224466118271806
0.0017089783615812312
0.006220401352298646
-0.0083549457899176
0.0051443550071470475
0.015614859522064756
-0.001635423125361059
-0.010610795700285421
-0.0010797964534840275
0.000863337611789831
-0.007233234523030768
-0.002866845031393182
0.004638596571875439
0.0039660423391532605
0.006065104583017709
0.007970503229753716
0.014380074727762395
-0.010528727614478272
-0.019405574533799427
0.01278226965274101
-0.005322378008060635
0.002487288489383
-0.0072125937910794665
0.009200981058496252
0.016279834531036014
-0.0030834612277603505
0.009363390390063835
0.00664854498788585
-0.0024061586745072363
-0.0015608341055792624
0.00048175910782539256
0.004607000813910909
-0.009571881531863797
-0.0009068889423938734
-0.006210620422537205
0.016074064059145795
0.000269288256438577
0.011680613471666854
-0.001012165336353186
-0.009959842563030766
0.00607845308954185
0.004518299557964897
-3.910494517271422e-05
0.003402867686880188
0.01113652260066811
0.00539724785414594
0.010652700217760226
0.012206554078742863
0.012468733344997786
0.013662742981383218
