expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0021286247038003045,0.007831269006654186,-0.01500000016900425,0.7088887796253696,0.12431754144992885,-0.23811762067867245,0.95,0.015
