expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0019397235984626303,0.007556240255592885,-0.015000000451378892,0.6296037392247082,0.11995159537772349,-0.23811762516123094,0.95,0.015
