expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0021627673583814325,0.007782889881974055,-0.015000000157334227,0.7236236532412783,0.12354954665462516,-0.2381176204934166,0.95,0.015
