expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0020271983993923057,0.007652792173532401,-0.015000000091027511,0.6658523163597021,0.12148430955856913,-0.2381176194408301,0.95,0.015
