expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0018219347524405986,0.00755716293064638,-0.01500000078037945,0.5820315538841827,0.11996624239011831,-0.23811763038395287,0.95,0.015
