expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0018389743255162714,0.007562269623444886,-0.015000000657467908,0.5888268942548347,0.12004730862511942,-0.23811762843279263,0.95,0.015
