ticker,weight
LYBK.DE,0.15294644521248912
LYQ3.DE,0.0014486782360779156
EGV5.DE,0.0167382102852588
LYTR.DE,0.17308404688649062
KX1G.DE,0.02128062685798119
LYM9.DE,0.543686098822109
WELW.DE,0.02965555446875852
DJAD.DE,0.0611603392308342
