expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.002037685475216336,0.007801340197466672,-0.015000000166893405,0.670251605327919,0.12384243633305005,-0.23811762064516384,0.95,0.015
