expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0020286272891726687,0.007656003040973425,-0.015000000030325894,0.666451050445223,0.1215352804990196,-0.23811761847722182,0.95,0.015
