ticker,weight
LYBK.DE,0.15409550790681684
LYTR.DE,0.29203757169731104
EMXC.DE,0.11285180863340774
WEBD.DE,0.011070573312156926
LYM9.DE,0.1548021069972359
WELW.DE,0.2751424314530716
