expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0016706434039225591,0.007424980717255457,-0.015000000946331906,0.5229524570109889,0.11786791480384758,-0.23811763301836647,0.95,0.015
