expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0021092107002715875,0.00784105331491589,-0.015000000020744114,0.7005663428521627,0.12447286252839644,-0.23811761832511577,0.95,0.015
