expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0015669813287481316,0.007393881200475897,-0.01500000026761156,0.483746389271968,0.1173742252800896,-0.238117622244015,0.95,0.015
