expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0016237751844429722,0.007423035901682188,-0.015000000457444504,0.5051002214301692,0.11783704181373104,-0.23811762525751953,0.95,0.015
