expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0015818381652831404,0.007398177199134403,-0.015000000090729859,0.48930306813696833,0.11744242214458805,-0.23811761943610502,0.95,0.015
