expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0016671083092346026,0.007455592374150055,-0.01500000006865056,0.5215986066955693,0.11835385979202404,-0.23811761908560702,0.95,0.015
