expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0019363054147377183,0.007541154724946337,-0.015000000125725202,0.6282033446189055,0.11971212000280622,-0.23811761999163888,0.95,0.015
