ticker,weight
LYBK.DE,0.08909501789948714
LYQ3.DE,0.023789071982999763
EGV5.DE,0.03257139885277781
LYTR.DE,0.21899177284082985
KX1G.DE,0.011292431138435595
LYM9.DE,0.5038690332601602
DJAD.DE,0.1203912740253092
