ticker,weight
LYBK.DE,0.09343601565266971
EGV5.DE,0.09260434405771215
LYTR.DE,0.3068970856491246
INDA.DE,0.017848097925866616
FRNE.DE,0.08787782913851705
LYM9.DE,0.40133662757611
