ticker,weight
LYBK.DE,0.17273612003161262
LYQ3.DE,0.023992962360497985
EGV5.DE,0.03553060385614962
LYTR.DE,0.1589125991713311
LYM9.DE,0.5393061917108735
DJAD.DE,0.06952152286953446
