expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0016159046646303395,0.007423129405584064,-0.015000000269780048,0.5021228258284391,0.11783852614215692,-0.23811762227843866,0.95,0.015
