expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0022534296418775805,0.007872523618750887,-0.014999999999998796,0.7633676323253624,0.12497243811418268,-0.23811761799579403,0.95,0.015
