ticker,weight
LYBK.DE,0.29373108546668897
LYQ3.DE,0.016306093006974814
EGV5.DE,0.038061870798817676
LYTR.DE,0.20223330716120003
INDA.DE,0.025738285189897778
LYM9.DE,0.42122525511218045
WELW.DE,0.0027041032642409475
