ticker,weight
LYBK.DE,0.15472618338202376
LYQ3.DE,0.03268018837456866
EGV5.DE,0.0362441550005478
LYTR.DE,0.15962542772282973
LYM9.DE,0.5507738628851957
WELW.DE,0.03892429361952542
DJAD.DE,0.027025889015308672
