expected_daily_return,daily_volatility,daily_cvar,annual_return,annual_volatility,annual_cvar,confidence_level,max_daily_cvar_constraint
0.0022125742368472806,0.007826507787302334,-0.015000000104071707,0.7453459444179187,0.12424195943587428,-0.2381176196479003,0.95,0.015
